,cervix_area,os_area,walls_area,speculum_area,artifacts_area,cervix_artifacts_area,os_artifacts_area,walls_artifacts_area,speculum_artifacts_area,cervix_specularities_area,os_specularities_area,walls_specularities_area,speculum_specularities_area,specularities_area,area_h_max_diff,rgb_cervix_r_mean,rgb_cervix_r_std,rgb_cervix_r_mean_minus_std,rgb_cervix_r_mean_plus_std,rgb_cervix_g_mean,rgb_cervix_g_std,rgb_cervix_g_mean_minus_std,rgb_cervix_g_mean_plus_std,rgb_cervix_b_mean,rgb_cervix_b_std,rgb_cervix_b_mean_minus_std,rgb_cervix_b_mean_plus_std,rgb_total_r_mean,rgb_total_r_std,rgb_total_r_mean_minus_std,rgb_total_r_mean_plus_std,rgb_total_g_mean,rgb_total_g_std,rgb_total_g_mean_minus_std,rgb_total_g_mean_plus_std,rgb_total_b_mean,rgb_total_b_std,rgb_total_b_mean_minus_std,rgb_total_b_mean_plus_std,hsv_cervix_h_mean,hsv_cervix_h_std,hsv_cervix_s_mean,hsv_cervix_s_std,hsv_cervix_v_mean,hsv_cervix_v_std,hsv_total_h_mean,hsv_total_h_std,hsv_total_s_mean,hsv_total_s_std,hsv_total_v_mean,hsv_total_v_std,fit_cervix_hull_rate,fit_cervix_hull_total,fit_cervix_bbox_rate,fit_cervix_bbox_total,fit_circle_rate,fit_circle_total,fit_ellipse_rate,fit_ellipse_total,fit_ellipse_goodness,dist_to_center_cervix,dist_to_center_os,experts::0,experts::1,experts::2,experts::3,experts::4,consensus
10,0.546982014299,0.00238654851635,0.127955774786,0.162019684196,0.150849307444,0.0,0.0,0.0445928494869,0.00986225417258,0.0145235798321,0.0,0.0,0.154256891348,0.0329367897727,0.218397833779,116.29360760700001,68.991650488,47.301957118999994,185.285258095,72.0764047957,43.8673370266,28.2090677691,115.943741822,152.976591394,88.8912469012,64.0853444929,241.867838295,110.44358591299999,63.1003443675,47.3432415455,173.54393028099997,73.379123604,46.35494140229999,27.0241822017,119.73406500600001,138.61253122600002,78.8289928451,59.7835383804,217.44152407099998,4.29892755998,2.91535519443,125.90358336,33.3291615765,153.48890465600002,88.2764239272,4.26673201211,2.91049440828,113.986025054,34.4307678153,139.12430201799998,78.3226148978,0.951177863051,0.5750575529,0.767979148884,0.712235501567,0.607099144838,0.900976420325,0.9682232853910001,0.564933752939,122.758926658,0.36093226676,0.403943916643,1.0,0.0,0.0,0.0,0.0,0.0
11,0.201217338669,0.00240881815108,0.0532576693981,0.654104095596,0.0896040542981,0.0,0.0,0.0369733775542,0.00550994756511,0.0222409868421,0.029653921294999996,0.0403136094048,0.000346333268557,0.00690328663793,0.332539917261,186.290455173,42.7131354801,143.577319693,229.003590653,154.245408078,39.094067437,115.151340641,193.339475515,203.956211797,47.1899086894,156.766303108,251.14612048700002,69.8655894886,80.13775511919998,-10.2721656305,150.003344608,58.8440163352,68.6883210688,-9.84430473359,127.532337404,77.8441602175,88.23745657299999,-10.393296355499999,166.08161679,4.24560050289,2.9485251552900005,65.9873807465,23.567033488099998,204.883529751,46.9012647469,3.83464715292,2.53041580636,54.355432014099996,58.883787176300004,78.23487705719998,88.36250692649999,0.845485020522,0.237990424177,0.688808381334,0.292123824451,0.558546650047,0.360251625629,0.8908641924129997,0.22586757935,69.786969913,0.338338110992,0.375539762784,1.0,0.0,0.0,0.0,1.0,0.0
12,0.531829682794,0.010820725478700001,0.242431061374,0.212771905637,0.0,0.0,0.0,0.0,0.0,0.00265361377478,0.0,0.00603599670553,0.0,0.00287458365987,0.259652750072,86.0383348755,37.3977024944,48.6406323812,123.43603737,46.5386825907,22.176876301500002,24.3618062892,68.71555889220001,182.917743817,73.9766567939,108.941087023,256.894400611,89.0808128429,37.8075682319,51.273244611,126.888381075,49.6927991526,23.3858088352,26.306990317399997,73.0786079879,186.763580035,63.681163223999995,123.082416811,250.444743259,4.63689877088,3.05427208399,184.83339559599997,23.561587737800004,182.921272695,73.97986261939998,4.64716614381,3.05586565772,184.989582313,21.9362695432,186.767991404,63.6856097441,0.975585051427,0.545139229036,0.817546480229,0.650519200627,0.69200513793,0.7685342978589998,0.988789418383,0.537859399491,70.6856351278,0.147238565514,0.294944881114,1.0,1.0,0.0,0.0,1.0,1.0
13,0.29014369977,0.0,0.0310790820541,0.585150667585,0.143069953785,0.45898497698299995,0.0,0.0,0.00362434780625,0.04644817911619999,0.0,0.0,0.0568146718792,0.0464923344436,0.0,130.420567436,48.678780146899996,81.74178728869998,179.099347582,110.015196161,50.1908447465,59.8243514144,160.206040908,161.378809564,48.2249455957,113.153863968,209.60375516,72.65885212579998,69.7224767337,2.93637539204,142.38132886,65.1092862216,66.0265892414,-0.91730301976,131.135875463,86.5263824941,79.333634028,7.19274846615,165.860016522,4.48277884813,2.98163020642,89.00695613739998,40.9328109958,161.78762207399998,48.0440306285,3.9734742774,2.4461549829400004,67.8099131808,64.9194676551,87.3364395572,79.6471985205,0.96636465998,0.300242456897,0.849257888819,0.341643808777,0.640116956394,0.453266698956,0.971894218423,0.298534237853,135.087453609,1.0,0.54166204997,1.0,0.0,0.0,1.0,1.0,1.0
14,0.461283129533,0.0302849144654,0.0530434247073,0.363542735129,0.158147793061,0.154704201555,0.952381443172,0.542977245244,0.0142186539708,0.0106564371976,0.0268883805172,0.0,0.114868737233,0.046529070337,0.0492753287495,94.162333234,40.187655121300004,53.974678112700005,134.349988355,63.75796338600001,32.5293872713,31.228576114699997,96.2873506573,171.14153673,61.3099799246,109.831556805,232.451516655,119.297778091,67.984803144,51.312974946800004,187.282581235,79.6730750392,52.8559813699,26.817093669299997,132.529056409,124.29964856,73.9987079402,50.300940619799995,198.2983565,4.5925431776,2.98107826462,155.784394346,38.200936252300004,171.40490614799998,61.008364980900005,4.68376592763,2.45452188608,143.010570753,50.96343259060001,159.892308728,70.1194194066,0.949338478351,0.485899539577,0.759488008754,0.607360648511,0.79939627268,0.577039379964,0.99128259385,0.465339684561,38.2739530394,0.361578631766,0.374879947174,0.0,0.0,1.0,1.0,1.0,1.0
15,0.505472411584,0.008708411607199998,0.0,0.393824012021,0.0911284498125,0.0161478790011,0.0,0.0,0.0586606965045,0.00578988310435,0.0,0.0,0.0433052277115,0.0199812646944,0.11254437384400001,86.53036366269998,52.5572743959,33.973089266799995,139.087638059,57.064052034700005,31.2803998041,25.783652230599998,88.3444518388,178.65190294299998,83.6797779124,94.9721250303,262.331680855,86.04848219529998,60.641209071999995,25.407273123299998,146.689691267,61.3570330868,42.2840527427,19.0729803441,103.64108583,144.521900715,81.7539290607,62.76797165439999,226.275829776,4.5527145643,2.83643837922,165.18942379799998,39.2961855509,178.85078100400003,83.3328949048,4.37324520416,2.6888377115,140.060035634,46.7351136224,146.114080256,81.75994729119999,0.945820088206,0.534427654781,0.8614037628909998,0.586800793495,0.7217178178899999,0.700374022997,0.998817961772,0.506070606387,91.5138836377,0.380777129752,0.300051384988,1.0,0.0,0.0,1.0,1.0,1.0
16,0.0,0.0,0.946555097597,0.0589736423566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010511067440599998,0.0,0.000994930446708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.4303273168,41.2264413466,12.2038859702,94.6567686634,47.086865081300004,31.353157723800003,15.7337073575,78.4400228051,148.98655160200002,74.9901367421,73.99641485959998,223.97668834400002,3.14159265359,0.0,0.0,0.0,0.0,0.0,4.2024889392,2.37937922401,181.8394519,25.993903258899998,148.98913536,74.99172046529999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0
17,0.402008588996,0.013900802043000001,0.10624380532,0.493535851351,0.0452348984265,0.0120284993631,0.0,0.36232770835999994,0.00533760555837,0.263359658787,0.0,0.0,0.0,0.105872844828,0.108588511418,145.881556246,65.8887776414,79.992778605,211.77033388799998,145.477749994,68.638264206,76.83948578829998,214.1160142,193.219710731,67.76488703300001,125.454823698,260.984597764,82.2372281544,73.5074373659,8.72979078852,155.74466552,82.31895633329998,74.5212520374,7.79770429585,156.84020837100002,107.64033111299999,91.75837635600003,15.8819547569,199.39870746900002,3.92055968963,2.35013209396,77.6219589125,39.4362816827,193.232122092,67.7668020487,3.66555825399,2.48365606562,51.070508424799996,43.6012445331,107.681839611,91.73878050100001,0.949450637315,0.423411784875,0.7832429777349998,0.513261657524,0.555895073442,0.72317350558,0.945295193186,0.425273070141,203.79244474,0.318949030372,0.278004748627,0.0,0.0,0.0,1.0,1.0,0.0
18,0.7854816507809999,0.007657308858099999,0.159229064863,0.0722335231114,0.0,0.0,0.0,0.0,0.0,0.00706985650057,0.0,0.0,0.0,0.00555324255486,0.346810827119,124.20449256299999,34.091434403600005,90.11305815940001,158.295926967,62.6500790012,23.428681397,39.2213976043,86.0787603982,211.713482359,35.9729960914,175.74048626799998,247.68647845,111.165100289,40.072365285100005,71.0927350039,151.237465574,56.756829814899994,23.871559994299997,32.8852698205,80.6283898092,188.396539479,58.590832436499994,129.805707042,246.987371915,4.51777150888,3.06065188075,179.687310767,21.446631644100002,211.826796597,35.9997560882,4.49489083663,3.03146638807,174.12320606400002,28.4037055825,188.553193574,58.4808310245,0.9940850342980002,0.790155392829,0.797371829382,0.985088288597,0.555129317343,1.4149525637399998,0.999296215255,0.786034850118,222.342874118,0.298961788331,0.465941427001,1.0,1.0,1.0,0.0,1.0,1.0
19,0.308265203858,0.0202908906509,0.230873132952,0.216844139448,0.112876771006,0.0,0.0,0.0567431282156,0.0133678416093,0.0159389567263,0.00232697659889,0.019279704378900003,0.0430869944167,0.014599456308799998,0.287316173328,103.311750671,42.745884152399995,60.5658665184,146.057634823,71.6107893512,32.298705108,39.312084243200005,103.909494459,182.582949697,69.6276739299,112.955275767,252.21062362599997,82.73831798589998,37.964559334,44.773758651899996,120.70287732,61.70153005,30.050405479400002,31.6511245706,91.75193552930003,128.490650715,65.6626193545,62.8280313606,194.15327007,4.57697298759,2.94874973507,149.309077589,32.0703250093,182.739463602,69.3812652976,4.42895144768,2.78885767019,122.863146552,38.315265783499996,129.135279928,65.0078210717,0.842819297862,0.365754800157,0.684871648176,0.450106534091,0.564371198499,0.546210020422,0.897338891891,0.343532645964,224.41319018099998,0.530499811889,0.578238052699,0.0,0.0,0.0,0.0,0.0,0.0
20,0.628344262862,0.0037899436812300004,0.132249660493,0.18664448587,0.0,0.0,0.0,0.0,0.0,0.0022996074389,0.0,0.0,0.000295234224941,0.0015000489811900003,0.123703557139,67.7942875481,31.8226135182,35.9716740299,99.61690106629999,60.133125218800004,25.311763744,34.8213614748,85.4448889628,182.43908274,60.056161914300006,122.382920826,242.495244654,58.2738936373,38.7187138278,19.5551798095,96.99260746520001,51.6150262049,31.6656128234,19.9494133816,83.2806390283,148.072394201,78.2653299637,69.80706423689999,226.337724164,4.40930734928,2.48594261742,175.609581048,19.9113366228,182.480827207,60.0766362502,4.32399116226,2.46398182159,172.83993559,27.7719324172,148.103687059,78.2787732747,0.981055098699,0.640478056426,0.8074573302859998,0.778176430251,0.601700597367,1.04428060336,1.00141207696,0.627458243534,195.2248727,0.318242608618,0.408962045901,1.0,1.0,1.0,1.0,1.0,1.0
21,0.7352877909099998,0.007706794267469999,0.0,0.243713288117,0.0,0.0,0.0,0.0,0.0,0.00182763458665,0.0,0.0,0.000229155178942,0.0013439214341700002,0.13405304085,70.97009680800001,39.6712886241,31.2988081839,110.641385432,35.77911309240001,22.6328985141,13.146214578299999,58.412011606499995,153.320385402,54.377084713,98.9433006893,207.697470115,57.994033478599995,42.310225438,15.683808040699999,100.30425891700001,28.5190016409,23.841871632600004,4.67713000829,52.3608732734,123.275831456,70.8102128707,52.465618585,194.08604432599998,4.59372987768,2.97067731243,202.13438763099998,27.3017518077,153.35406028,54.415225628900004,4.53231027177,2.91621180886,205.641182161,30.606498461799998,123.314376592,70.8272556941,0.994761540136,0.739159850118,0.8480311573269999,0.867052801724,0.572747110271,1.28379135874,1.02762233615,0.715523364028,194.554983,0.394251374837,0.353529518249,1.0,1.0,1.0,1.0,1.0,1.0
22,0.935164713662,0.00703938952148,0.0641600542059,0.0,0.0,0.0,0.0,0.0,0.0,0.000166951922737,0.0,0.0,0.0,0.000156127547022,0.212721525977,51.5703327988,19.9020511152,31.6682816837,71.47238391400002,28.1081776236,12.669269227100001,15.4389083965,40.7774468507,165.646316961,42.4318548167,123.214462144,208.078171777,49.3090437647,21.285471438,28.023572326700002,70.59451520270001,26.7391751567,13.4420034331,13.297171723699998,40.1811785898,159.47695435,47.5772101854,111.899744164,207.054164535,4.72834672801,3.02047307782,211.684898066,14.9539091615,165.64996891299998,42.433169364099996,4.71784789869,3.00525268876,213.068870616,16.0807081688,159.480370788,47.578749973,0.993909740087,0.940895008817,0.938517629492,0.996427434365,0.560050442998,1.66978657968,1.02747365437,0.910159311324,296.40019271200003,0.15766486704,0.356359099373,1.0,1.0,1.0,1.0,1.0,1.0
23,0.378641398994,0.0129111266217,0.197830916906,0.399503469151,0.124192028785,0.014367190673799999,0.0,0.108514682128,0.19119165308,0.0,0.0,0.0,0.00235254433724,0.00093984962406,0.222022473004,96.8667027696,23.1915720032,73.6751307664,120.058274773,74.25932229609998,15.0742418522,59.185080443900006,89.3335641484,172.697044716,40.7847093077,131.912335408,213.48175402400003,129.672256814,57.8002988837,71.8719579303,187.47255569799998,87.7951862077,30.2585638622,57.5366223455,118.05375007,134.500631461,54.106164183500006,80.3944672779,188.606795645,4.69897459227,3.0420036086400004,143.24547423799999,16.8442021963,172.79367167,40.702551756700004,4.96363132678,2.37240142299,136.07744948299998,30.5447404107,170.89846687,47.9184676367,0.999339742874,0.37889156485,0.883012489927,0.428806390977,0.56032732484,0.675750373412,1.02037930689,0.37107906485,73.8315134325,0.722121755276,0.694073559448,1.0,0.0,0.0,0.0,0.0,0.0
24,0.656674215533,0.0,0.8941906506429999,0.0,0.102932256612,0.0,0.0,0.00187055819459,0.0,0.012876062337799999,0.0,0.0101543091693,0.0,0.00907988832288,0.0,81.7767457236,63.469338268,18.3074074556,145.246083992,42.1879347431,42.8978611919,-0.709926448736,85.08579593499998,154.085244574,77.5915808518,76.4936637218,231.676825425,60.0065665409,63.180844818599994,-3.17427827769,123.18741136,30.7771417026,40.128530395300004,-9.3513886927,70.9056720979,119.29289834,85.1185240116,34.1743743279,204.411422351,4.53741299518,2.93606243759,201.621993463,44.235697399799996,154.087260571,77.59327268379998,4.38963141173,2.71148864765,210.534770523,49.4138742458,119.298136266,85.1234671321,0.979410511328,0.67047903605,0.885476047674,0.741605848354,0.627833896411,1.04593622499,1.0269172006899998,0.639461696708,183.270942986,1.0,0.223777839443,0.0,0.0,0.0,1.0,1.0,0.0
25,0.460762092112,0.00391945571332,0.359034148534,0.154284197515,0.273333955202,0.0,0.0,0.10737330341600002,0.897936529205,0.0168094359208,0.0124969370252,0.000400748089851,0.0,0.007745150862069999,0.260589273712,174.619078258,51.57905514310001,123.040023115,226.19813340099998,94.744657,33.9983369485,60.7463200515,128.742993948,205.50985022400002,49.321520165100004,156.188330058,254.83137038900003,134.416199304,56.789366361899994,77.6268329426,191.20556566599998,77.8394029193,31.762495703200003,46.0769072161,109.60189862200001,152.371363147,65.3504324093,87.02093073719999,217.721795556,4.19412771903,3.00532361876,138.726057655,24.1956480908,206.047174943,49.5257520892,4.11042293447,2.95526659065,120.757980873,27.0877289208,153.80934071299998,64.7285051719,0.927235383748,0.496920307602,0.781772247556,0.589381490008,0.612346027858,0.752453794341,0.954835386416,0.482556573276,87.01234553219999,0.65807769948,0.636423333721,0.0,0.0,1.0,1.0,1.0,1.0
26,0.421609469121,0.00799195363882,0.397514924857,0.110753580429,0.0,0.0,0.0,0.0,0.0,0.00113272269576,0.0,0.0,0.0612797914296,0.0072645229232,0.354871086305,63.266789868500005,27.5595837541,35.7072061144,90.8263736226,33.1043446751,16.2289463002,16.875398375,49.333290975299995,127.973518861,42.0076750156,85.9658438452,169.981193876,55.68668262640001,33.6960958706,21.9905867558,89.3827784969,31.307363097600003,25.6514205805,5.65594251705,56.958783678100005,103.758173736,46.2684251449,57.4897485914,150.026598881,4.59872237573,3.00314768787,188.998550567,20.579297026400003,128.165865855,42.1963545727,4.55223590908,2.95610198072,181.96179467099998,31.8408520561,103.963475338,46.4774916855,0.9843490700880002,0.428312965321,0.80913507441,0.521061912226,0.678269497896,0.621595796993,0.994908924227,0.423766898511,71.7229199767,0.339831518446,0.51932517811,1.0,1.0,1.0,1.0,1.0,1.0
